geoid,geoid20,year,denom_total_pop,tothomeless_count,totshelt_count,totunshelt_count
1400000US06037402403,6037402403,2017,5143,2,0,2
1400000US06037402404,6037402404,2017,1894,4,0,4
1400000US06037402405,6037402405,2017,3026,2,0,2
1400000US06037402406,6037402406,2017,5099,18,0,18
1400000US06037402501,6037402501,2017,6137,34,0,34
1400000US06037402503,6037402503,2017,4116,2,0,2
1400000US06037402504,6037402504,2017,2826,2,0,2
1400000US06037402601,6037402601,2017,3300,6,0,6
1400000US06037402602,6037402602,2017,3977,8,0,8
1400000US06037402702,6037402702,2017,6564,52,0,52
1400000US06037402703,6037402703,2017,4735,0,0,0
1400000US06037402705,6037402705,2017,3202,0,0,0
1400000US06037402706,6037402706,2017,4166,5,0,5
1400000US06037402801,6037402801,2017,4938,32,0,32
1400000US06037402803,6037402803,2017,3054,0,0,0
1400000US06037402804,6037402804,2017,4152,0,0,0
1400000US06037402902,6037402902,2017,6923,16,3,13
1400000US06037402903,6037402903,2017,4542,7,0,7
1400000US06037402904,6037402904,2017,3672,2,0,2
1400000US06037403000,6037403000,2017,7307,23,0,23
1400000US06037403305,6037403305,2017,2274,0,0,0
1400000US06037403316,6037403316,2017,6765,2,0,2
1400000US06037403317,6037403317,2017,4936,5,0,5
1400000US06037403318,6037403318,2017,6322,11,0,11
1400000US06037403319,6037403319,2017,4348,0,0,0
1400000US06037403320,6037403320,2017,5008,0,0,0
1400000US06037403321,6037403321,2017,6154,2,0,2
1400000US06037403323,6037403323,2017,5500,0,0,0
1400000US06037403324,6037403324,2017,6010,0,0,0
1400000US06037403325,6037403325,2017,6257,0,0,0
1400000US06037403326,6037403326,2017,1199,1,0,1
1400000US06037403327,6037403327,2017,6097,1,0,1
1400000US06037403328,6037403328,2017,4211,0,0,0
1400000US06037403401,6037403401,2017,5518,2,0,2
1400000US06037403402,6037403402,2017,3706,1,0,1
1400000US06037403403,6037403403,2017,4930,0,0,0
1400000US06037403404,6037403404,2017,2595,0,0,0
1400000US06037403407,6037403407,2017,2116,0,0,0
1400000US06037403408,6037403408,2017,6505,1,0,1
1400000US06037403409,6037403409,2017,4701,2,0,2
1400000US06037403500,6037403500,2017,1919,0,0,0
1400000US06037403601,6037403601,2017,6734,0,0,0
1400000US06037403702,6037403702,2017,3514,0,0,0
1400000US06037403703,6037403703,2017,4683,0,0,0
1400000US06037403721,6037403721,2017,4929,6,0,6
1400000US06037403722,6037403722,2017,5990,2,0,2
1400000US06037403801,6037403801,2017,6624,5,0,5
1400000US06037403802,6037403802,2017,6154,26,0,26
1400000US06037403901,6037403901,2017,3286,0,0,0
1400000US06037403902,6037403902,2017,5013,0,0,0
1400000US06037404000,6037404000,2017,4946,0,0,0
1400000US06037404100,6037404100,2017,7006,9,0,9
1400000US06037404201,6037404201,2017,3874,1,0,1
1400000US06037404203,6037404203,2017,4015,17,0,17
1400000US06037404301,6037404301,2017,5544,3,0,3
1400000US06037404302,6037404302,2017,2240,3,0,3
1400000US06037404401,6037404401,2017,3964,6,0,6
1400000US06037404402,6037404402,2017,4752,29,0,29
1400000US06037404501,6037404501,2017,2525,13,0,13
1400000US06037404503,6037404503,2017,2903,3,0,3
1400000US06037404504,6037404504,2017,4492,11,0,11
1400000US06037404600,6037404600,2017,1474,50,0,50
1400000US06037404701,6037404701,2017,5608,13,0,13
1400000US06037404702,6037404702,2017,5882,12,0,12
1400000US06037404703,6037404703,2017,3265,5,0,5
1400000US06037404804,6037404804,2017,5569,5,0,5
1400000US06037404805,6037404805,2017,2645,2,0,2
1400000US06037404806,6037404806,2017,6410,38,0,38
1400000US06037404901,6037404901,2017,5779,3,0,3
1400000US06037404902,6037404902,2017,4283,0,0,0
1400000US06037404903,6037404903,2017,2728,0,0,0
1400000US06037405001,6037405001,2017,6006,3,0,3
1400000US06037405002,6037405002,2017,3084,15,0,15
1400000US06037405101,6037405101,2017,5631,0,0,0
1400000US06037405102,6037405102,2017,4416,12,0,12
1400000US06037405201,6037405201,2017,4830,2,0,2
1400000US06037405202,6037405202,2017,5216,24,0,24
1400000US06037405203,6037405203,2017,3807,8,0,8
1400000US06037405301,6037405301,2017,3618,0,0,0
1400000US06037405302,6037405302,2017,6037,6,0,6
1400000US06037405400,6037405400,2017,5347,4,0,4
1400000US06037405500,6037405500,2017,6804,10,0,10
1400000US06037405600,6037405600,2017,5746,12,0,12
1400000US06037405701,6037405701,2017,3844,3,0,3
1400000US06037405702,6037405702,2017,5253,12,6,6
1400000US06037405800,6037405800,2017,5766,20,0,20
1400000US06037405900,6037405900,2017,3875,3,0,3
1400000US06037406000,6037406000,2017,5179,17,0,17
1400000US06037406101,6037406101,2017,3450,16,0,16
1400000US06037406103,6037406103,2017,7982,2,0,2
1400000US06037406201,6037406201,2017,2497,3,0,3
1400000US06037406300,6037406300,2017,6483,8,0,8
1400000US06037406413,6037406413,2017,7652,1,0,1
1400000US06037406500,6037406500,2017,6537,17,0,17
1400000US06037406601,6037406601,2017,5741,0,0,0
1400000US06037406602,6037406602,2017,5939,3,0,3
1400000US06037406701,6037406701,2017,3139,2,0,2
1400000US06037406702,6037406702,2017,5972,89,0,89
1400000US06037406801,6037406801,2017,4896,2,0,2
1400000US06037406903,6037406903,2017,8699,22,0,22
1400000US06037407001,6037407001,2017,5822,2,0,2
1400000US06037407002,6037407002,2017,4169,120,0,120
1400000US06037407101,6037407101,2017,4827,6,0,6
1400000US06037407102,6037407102,2017,5664,5,0,5
1400000US06037407201,6037407201,2017,3310,0,0,0
1400000US06037407202,6037407202,2017,4137,1,0,1
1400000US06037407301,6037407301,2017,4859,0,0,0
1400000US06037407302,6037407302,2017,3623,5,0,5
1400000US06037407400,6037407400,2017,2008,0,0,0
1400000US06037407501,6037407501,2017,4519,16,0,16
1400000US06037407502,6037407502,2017,4067,0,0,0
1400000US06037407601,6037407601,2017,4473,1,0,1
1400000US06037407602,6037407602,2017,3918,12,0,12
1400000US06037407701,6037407701,2017,5021,0,0,0
1400000US06037407702,6037407702,2017,6887,1,0,1
1400000US06037407801,6037407801,2017,5621,7,0,7
1400000US06037407802,6037407802,2017,3679,4,0,4
1400000US06037407901,6037407901,2017,4716,12,0,12
1400000US06037407902,6037407902,2017,2166,5,0,5
1400000US06037408003,6037408003,2017,4142,0,0,0
1400000US06037408004,6037408004,2017,2515,0,0,0
1400000US06037408005,6037408005,2017,5047,4,0,4
1400000US06037408006,6037408006,2017,3634,0,0,0
1400000US06037408133,6037408133,2017,5601,0,0,0
1400000US06037408134,6037408134,2017,2768,1,0,1
1400000US06037408135,6037408135,2017,3821,0,0,0
1400000US06037408136,6037408136,2017,3861,0,0,0
1400000US06037408137,6037408137,2017,4060,0,0,0
1400000US06037408138,6037408138,2017,5623,4,0,4
1400000US06037408139,6037408139,2017,4241,0,0,0
1400000US06037408140,6037408140,2017,3999,6,0,6
1400000US06037408141,6037408141,2017,5209,0,0,0
1400000US06037408212,6037408212,2017,5468,3,0,3
1400000US06037408213,6037408213,2017,1186,1,0,1
1400000US06037408301,6037408301,2017,5926,28,10,18
1400000US06037408302,6037408302,2017,4340,32,0,32
1400000US06037408303,6037408303,2017,4355,0,0,0
1400000US06037408401,6037408401,2017,4267,10,0,10
1400000US06037408402,6037408402,2017,5939,10,0,10
1400000US06037408503,6037408503,2017,5790,0,0,0
1400000US06037408504,6037408504,2017,4988,5,0,5
1400000US06037408505,6037408505,2017,2529,0,0,0
1400000US06037408623,6037408623,2017,3113,1,0,1
1400000US06037408624,6037408624,2017,3179,0,0,0
1400000US06037408625,6037408625,2017,4095,1,0,1
1400000US06037408626,6037408626,2017,4623,9,0,9
1400000US06037408627,6037408627,2017,3094,2,0,2
1400000US06037408628,6037408628,2017,5197,0,0,0
1400000US06037408629,6037408629,2017,2699,0,0,0
1400000US06037408631,6037408631,2017,5301,5,0,5
1400000US06037408703,6037408703,2017,6524,0,0,0
1400000US06037408705,6037408705,2017,5418,12,8,4
1400000US06037408707,6037408707,2017,6825,0,0,0
1400000US06037408722,6037408722,2017,4527,2,0,2
1400000US06037408724,6037408724,2017,5416,3,0,3
1400000US06037408725,6037408725,2017,6081,15,0,15
1400000US06037408800,6037408800,2017,4033,175,146,29
1400000US06037408900,6037408900,2017,5664,0,0,0
1400000US06037409000,6037409000,2017,7204,151,112,39
1400000US06037409100,6037409100,2017,5786,16,0,16
1400000US06037430003,6037430003,2017,4608,0,0,0
1400000US06037430004,6037430004,2017,3589,3,0,3
1400000US06037430005,6037430005,2017,3314,3,0,3
1400000US06037430101,6037430101,2017,5381,26,0,26
1400000US06037430102,6037430102,2017,4904,1,0,1
1400000US06037430200,6037430200,2017,1182,0,0,0
1400000US06037430301,6037430301,2017,4490,4,0,4
1400000US06037430302,6037430302,2017,5624,1,0,1
1400000US06037430400,6037430400,2017,4877,1,0,1
1400000US06037430501,6037430501,2017,0,0,0,0
1400000US06037430502,6037430502,2017,0,1,0,1
1400000US06037430600,6037430600,2017,0,2,0,2
1400000US06037430701,6037430701,2017,5435,4,0,4
1400000US06037430721,6037430721,2017,3567,3,0,3
1400000US06037430723,6037430723,2017,4590,0,0,0
1400000US06037430724,6037430724,2017,4895,0,0,0
1400000US06037430801,6037430801,2017,7046,4,0,4
1400000US06037430802,6037430802,2017,4285,0,0,0
1400000US06037430803,6037430803,2017,5408,0,0,0
1400000US06037430901,6037430901,2017,4472,8,0,8
1400000US06037430902,6037430902,2017,4622,2,0,2
1400000US06037431002,6037431002,2017,3160,4,0,4
1400000US06037431003,6037431003,2017,3573,6,0,6
1400000US06037431004,6037431004,2017,3793,6,0,6
1400000US06037431100,6037431100,2017,7537,8,0,8
1400000US06037431200,6037431200,2017,6070,0,0,0
1400000US06037431300,6037431300,2017,2715,2,0,2
1400000US06037431400,6037431400,2017,4157,9,0,9
1400000US06037431501,6037431501,2017,4544,0,0,0
1400000US06037431502,6037431502,2017,4210,0,0,0
1400000US06037431600,6037431600,2017,4489,1,0,1
1400000US06037431701,6037431701,2017,6452,0,0,0
1400000US06037431800,6037431800,2017,5465,0,0,0
1400000US06037431900,6037431900,2017,4156,8,0,8
1400000US06037432001,6037432001,2017,2628,1,0,1
1400000US06037432002,6037432002,2017,5427,2,0,2
1400000US06037432101,6037432101,2017,4141,0,0,0
1400000US06037432102,6037432102,2017,5803,0,0,0
1400000US06037432201,6037432201,2017,4836,0,0,0
1400000US06037432202,6037432202,2017,4120,0,0,0
1400000US06037432300,6037432300,2017,4551,11,0,11
1400000US06037432401,6037432401,2017,3633,1,0,1
1400000US06037432402,6037432402,2017,6858,2,0,2
1400000US06037432501,6037432501,2017,3424,2,0,2
1400000US06037432502,6037432502,2017,5639,4,0,4
1400000US06037432601,6037432601,2017,7069,6,0,6
1400000US06037432602,6037432602,2017,4699,0,0,0
1400000US06037432700,6037432700,2017,5673,6,0,6
1400000US06037432801,6037432801,2017,2681,51,0,51
1400000US06037432802,6037432802,2017,5393,16,0,16
1400000US06037432901,6037432901,2017,4332,8,0,8
1400000US06037432902,6037432902,2017,3460,0,0,0
1400000US06037433103,6037433103,2017,6197,269,236,32
1400000US06037433200,6037433200,2017,6226,35,2,33
1400000US06037433302,6037433302,2017,1593,27,0,27
1400000US06037433304,6037433304,2017,5153,0,0,0
1400000US06037433305,6037433305,2017,5194,5,0,5
1400000US06037433306,6037433306,2017,3264,2,0,2
1400000US06037433307,6037433307,2017,3058,2,0,2
1400000US06037433402,6037433402,2017,4472,2,0,2
1400000US06037433403,6037433403,2017,4693,17,8,9
1400000US06037433505,6037433505,2017,4286,2,0,2
1400000US06037433506,6037433506,2017,4595,35,4,32
1400000US06037433601,6037433601,2017,5209,6,0,6
1400000US06037433602,6037433602,2017,3015,10,0,10
1400000US06037433803,6037433803,2017,630,21,5,16
1400000US06037433804,6037433804,2017,6699,2,0,2
1400000US06037433901,6037433901,2017,5718,23,23,0
1400000US06037433903,6037433903,2017,4081,0,0,0
1400000US06037434001,6037434001,2017,4170,2,0,2
1400000US06037434003,6037434003,2017,4444,3,0,3
1400000US06037434004,6037434004,2017,2844,15,0,15
1400000US06037434100,6037434100,2017,5873,10,0,10
1400000US06037460002,6037460002,2017,0,0,0,0
1400000US06037460101,6037460101,2017,0,2,0,2
1400000US06037460200,6037460200,2017,5584,7,0,7
1400000US06037460301,6037460301,2017,0,5,0,5
1400000US06037460302,6037460302,2017,0,30,25,5
1400000US06037460401,6037460401,2017,0,0,0,0
1400000US06037460501,6037460501,2017,0,0,0,0
1400000US06037460502,6037460502,2017,4419,0,0,0
1400000US06037460601,6037460601,2017,0,0,0,0
1400000US06037460700,6037460700,2017,0,0,0,0
1400000US06037460800,6037460800,2017,0,0,0,0
1400000US06037460900,6037460900,2017,0,0,0,0
1400000US06037461000,6037461000,2017,0,12,0,12
1400000US06037461100,6037461100,2017,0,4,0,4
1400000US06037461200,6037461200,2017,0,0,0,0
1400000US06037461300,6037461300,2017,0,4,0,4
1400000US06037461400,6037461400,2017,0,0,0,0
1400000US06037463000,6037463000,2017,0,0,0,0
1400000US06037463103,6037463103,2017,0,17,0,17
1400000US06037463200,6037463200,2017,0,0,0,0
1400000US06037463300,6037463300,2017,0,0,0,0
1400000US06037463400,6037463400,2017,0,0,0,0
1400000US06037463500,6037463500,2017,0,0,0,0
1400000US06037463800,6037463800,2017,0,0,0,0
1400000US06037464000,6037464000,2017,0,0,0,0
1400000US06037464101,6037464101,2017,0,0,0,0
1400000US06037464102,6037464102,2017,0,0,0,0
1400000US06037464200,6037464200,2017,0,0,0,0
1400000US06037480002,6037480002,2017,3534,0,0,0
1400000US06037480011,6037480011,2017,5106,8,0,8
1400000US06037480012,6037480012,2017,5058,0,0,0
1400000US06037480101,6037480101,2017,3956,0,0,0
1400000US06037480102,6037480102,2017,4650,14,13,1
1400000US06037480201,6037480201,2017,3923,0,0,0
1400000US06037480202,6037480202,2017,2665,0,0,0
1400000US06037480302,6037480302,2017,4533,8,0,8
1400000US06037480303,6037480303,2017,3856,0,0,0
1400000US06037480304,6037480304,2017,4386,4,0,4
1400000US06037480400,6037480400,2017,5424,0,0,0
1400000US06037480500,6037480500,2017,5063,0,0,0
1400000US06037480601,6037480601,2017,0,3,0,3
1400000US06037480602,6037480602,2017,0,6,0,6
1400000US06037480702,6037480702,2017,4347,0,0,0
1400000US06037480703,6037480703,2017,3621,1,0,1
1400000US06037480704,6037480704,2017,4737,1,0,1
1400000US06037480802,6037480802,2017,3304,8,0,8
1400000US06037480803,6037480803,2017,3782,5,0,5
1400000US06037480804,6037480804,2017,5280,3,0,3
1400000US06037480901,6037480901,2017,5316,3,0,3
1400000US06037480902,6037480902,2017,3976,0,0,0
1400000US06037480903,6037480903,2017,2942,0,0,0
1400000US06037481001,6037481001,2017,4236,5,0,5
1400000US06037481002,6037481002,2017,6014,14,14,0
1400000US06037481101,6037481101,2017,4389,3,0,3
1400000US06037481102,6037481102,2017,3926,4,0,4
1400000US06037481103,6037481103,2017,4803,1,0,1
1400000US06037481201,6037481201,2017,3906,11,0,11
1400000US06037481203,6037481203,2017,5623,4,0,4
1400000US06037481300,6037481300,2017,3303,2,0,2
1400000US06037481401,6037481401,2017,6356,0,0,0
1400000US06037481403,6037481403,2017,3226,0,0,0
1400000US06037481404,6037481404,2017,4078,1,0,1
1400000US06037481500,6037481500,2017,4478,2,0,2
1400000US06037481603,6037481603,2017,3574,0,0,0
1400000US06037481604,6037481604,2017,3750,0,0,0
1400000US06037481605,6037481605,2017,2931,0,0,0
1400000US06037481606,6037481606,2017,5135,3,0,3
1400000US06037481711,6037481711,2017,4249,0,0,0
1400000US06037481712,6037481712,2017,5589,4,0,4
1400000US06037481713,6037481713,2017,2910,2,0,2
1400000US06037481714,6037481714,2017,2711,0,0,0
1400000US06037481800,6037481800,2017,2931,0,0,0
1400000US06037481901,6037481901,2017,5992,34,0,34
1400000US06037481902,6037481902,2017,3292,0,0,0
1400000US06037482001,6037482001,2017,2791,0,0,0
1400000US06037482002,6037482002,2017,6849,3,0,3
1400000US06037482101,6037482101,2017,4691,0,0,0
1400000US06037482102,6037482102,2017,3017,4,0,4
1400000US06037482201,6037482201,2017,3899,2,0,2
1400000US06037482202,6037482202,2017,5079,1,0,1
1400000US06037482301,6037482301,2017,4792,0,0,0
1400000US06037482303,6037482303,2017,5945,0,0,0
1400000US06037482304,6037482304,2017,3733,0,0,0
1400000US06037482401,6037482401,2017,3880,18,0,18
1400000US06037482403,6037482403,2017,2003,1,0,1
1400000US06037482404,6037482404,2017,1955,1,0,1
1400000US06037482502,6037482502,2017,3285,1,0,1
1400000US06037482503,6037482503,2017,4447,4,0,4
1400000US06037482521,6037482521,2017,5744,29,0,29
1400000US06037482522,6037482522,2017,5154,10,0,10
1400000US06037482600,6037482600,2017,6712,0,0,0
1400000US06037482701,6037482701,2017,4253,7,0,7
1400000US06037482702,6037482702,2017,2522,1,0,1
1400000US06037482801,6037482801,2017,4465,0,0,0
1400000US06037500100,6037500100,2017,4266,0,0,0
1400000US06037500202,6037500202,2017,4753,22,0,22
1400000US06037500203,6037500203,2017,1726,1,0,1
1400000US06037500204,6037500204,2017,4920,1,0,1
1400000US06037500300,6037500300,2017,3195,8,0,8
1400000US06037500402,6037500402,2017,4689,26,0,26
1400000US06037500403,6037500403,2017,3905,6,0,5
1400000US06037500404,6037500404,2017,4843,2,0,2
1400000US06037500500,6037500500,2017,2583,1,0,1
1400000US06037500600,6037500600,2017,5678,17,0,17
1400000US06037500700,6037500700,2017,6379,55,0,55
1400000US06037500800,6037500800,2017,5597,4,0,4
1400000US06037500900,6037500900,2017,6664,21,0,21
1400000US06037501001,6037501001,2017,2763,2,0,2
1400000US06037501002,6037501002,2017,5161,55,0,55
1400000US06037501200,6037501200,2017,4995,2,0,2
1400000US06037501301,6037501301,2017,3078,1,0,1
1400000US06037501302,6037501302,2017,4071,1,0,1
1400000US06037501400,6037501400,2017,3994,32,0,32
1400000US06037501501,6037501501,2017,2555,1,0,1
1400000US06037501503,6037501503,2017,5283,6,0,6
1400000US06037501504,6037501504,2017,3463,24,0,24
1400000US06037501600,6037501600,2017,8624,0,0,0
1400000US06037501700,6037501700,2017,3512,4,0,4
1400000US06037501802,6037501802,2017,3550,2,0,2
1400000US06037501803,6037501803,2017,4447,5,0,5
1400000US06037501804,6037501804,2017,2124,5,0,5
1400000US06037501900,6037501900,2017,4268,4,0,4
1400000US06037502003,6037502003,2017,2713,0,0,0
1400000US06037502004,6037502004,2017,4165,21,0,21
1400000US06037502005,6037502005,2017,5006,6,0,6
1400000US06037502100,6037502100,2017,5161,46,31,15
1400000US06037502200,6037502200,2017,6332,6,0,6
1400000US06037502303,6037502303,2017,8971,37,0,37
1400000US06037502401,6037502401,2017,5254,1,0,1
1400000US06037502402,6037502402,2017,3902,0,0,0
1400000US06037502500,6037502500,2017,4136,58,0,58
1400000US06037502602,6037502602,2017,4390,9,0,9
1400000US06037502603,6037502603,2017,3605,8,0,8
1400000US06037502604,6037502604,2017,3479,7,0,7
1400000US06037502700,6037502700,2017,6861,37,0,37
1400000US06037502801,6037502801,2017,6631,3,0,3
1400000US06037502901,6037502901,2017,5645,4,0,4
1400000US06037503000,6037503000,2017,5757,13,0,13
1400000US06037503103,6037503103,2017,5469,0,0,0
1400000US06037503104,6037503104,2017,2520,18,0,18
1400000US06037503105,6037503105,2017,4336,85,74,11
1400000US06037503106,6037503106,2017,3389,0,0,0
1400000US06037503201,6037503201,2017,4311,0,0,0
1400000US06037503202,6037503202,2017,5246,1,0,1
1400000US06037503301,6037503301,2017,3150,28,22,6
1400000US06037503302,6037503302,2017,6708,87,74,13
1400000US06037503401,6037503401,2017,6759,5,0,5
1400000US06037503402,6037503402,2017,4284,7,0,7
1400000US06037503501,6037503501,2017,6299,9,0,9
1400000US06037503502,6037503502,2017,4285,5,0,5
1400000US06037503601,6037503601,2017,4191,4,0,4
1400000US06037503602,6037503602,2017,4286,0,0,0
1400000US06037503701,6037503701,2017,5277,18,0,18
1400000US06037503702,6037503702,2017,5088,12,0,12
1400000US06037503704,6037503704,2017,4533,0,0,0
1400000US06037503705,6037503705,2017,3552,0,0,0
1400000US06037503801,6037503801,2017,4013,0,0,0
1400000US06037503802,6037503802,2017,4879,0,0,0
1400000US06037503901,6037503901,2017,2940,0,0,0
1400000US06037503902,6037503902,2017,4572,8,0,8
1400000US06037504001,6037504001,2017,5962,0,0,0
1400000US06037504002,6037504002,2017,5251,0,0,0
1400000US06037504101,6037504101,2017,5091,0,0,0
1400000US06037504200,6037504200,2017,7415,77,0,77
1400000US06037530005,6037530005,2017,4365,12,0,12
1400000US06037530006,6037530006,2017,4091,21,0,21
1400000US06037530007,6037530007,2017,7090,95,0,95
1400000US06037530101,6037530101,2017,5315,2,0,2
1400000US06037530102,6037530102,2017,5208,11,0,11
1400000US06037530202,6037530202,2017,4421,15,0,15
1400000US06037530203,6037530203,2017,2900,46,0,46
1400000US06037530204,6037530204,2017,3952,50,0,50
1400000US06037530301,6037530301,2017,2152,15,0,15
1400000US06037530302,6037530302,2017,6893,7,0,7
1400000US06037530400,6037530400,2017,3810,11,0,11
1400000US06037530500,6037530500,2017,4104,4,0,4
1400000US06037530603,6037530603,2017,4696,3,0,3
1400000US06037530700,6037530700,2017,2249,17,0,17
1400000US06037530801,6037530801,2017,4913,4,0,4
1400000US06037530802,6037530802,2017,3482,4,0,4
1400000US06037530901,6037530901,2017,3631,4,0,4
1400000US06037530902,6037530902,2017,4150,17,0,17
1400000US06037531000,6037531000,2017,5282,30,0,30
1400000US06037531101,6037531101,2017,4902,6,0,6
1400000US06037531102,6037531102,2017,3437,14,0,14
1400000US06037531201,6037531201,2017,5716,2,0,2
1400000US06037531202,6037531202,2017,4540,20,0,20
1400000US06037531301,6037531301,2017,5279,2,0,2
1400000US06037531302,6037531302,2017,6822,10,0,10
1400000US06037531502,6037531502,2017,3403,12,0,12
1400000US06037531503,6037531503,2017,2764,27,0,27
1400000US06037531504,6037531504,2017,4196,19,0,19
1400000US06037531602,6037531602,2017,5017,43,0,43
1400000US06037531603,6037531603,2017,3232,17,0,17
1400000US06037531604,6037531604,2017,3781,8,0,8
1400000US06037531701,6037531701,2017,5627,126,106,20
1400000US06037531702,6037531702,2017,4676,52,0,52
1400000US06037531800,6037531800,2017,5225,27,0,27
1400000US06037531901,6037531901,2017,6365,25,0,25
1400000US06037531902,6037531902,2017,4315,49,0,49
1400000US06037532001,6037532001,2017,3099,14,0,14
1400000US06037532002,6037532002,2017,3306,23,0,23
1400000US06037532101,6037532101,2017,6521,24,0,24
1400000US06037532102,6037532102,2017,3919,17,0,17
1400000US06037532200,6037532200,2017,6553,21,0,21
1400000US06037532302,6037532302,2017,4851,16,0,16
1400000US06037532303,6037532303,2017,4494,51,0,51
1400000US06037532304,6037532304,2017,5492,333,323,9
1400000US06037532500,6037532500,2017,4057,3,0,3
1400000US06037532605,6037532605,2017,3723,47,0,47
1400000US06037532606,6037532606,2017,4623,3,0,3
1400000US06037532607,6037532607,2017,6908,28,15,14
1400000US06037532700,6037532700,2017,2435,60,45,14
1400000US06037532800,6037532800,2017,4311,38,0,38
1400000US06037532900,6037532900,2017,7094,3,0,3
1400000US06037533001,6037533001,2017,4179,11,0,11
1400000US06037533002,6037533002,2017,1586,21,0,21
1400000US06037533103,6037533103,2017,4247,53,0,53
1400000US06037533104,6037533104,2017,4200,2,0,2
1400000US06037533105,6037533105,2017,2622,2,0,2
1400000US06037533108,6037533108,2017,5183,15,0,15
1400000US06037533201,6037533201,2017,2903,10,0,10
1400000US06037533204,6037533204,2017,4695,12,0,12
1400000US06037533300,6037533300,2017,3518,5,0,5
1400000US06037533401,6037533401,2017,5587,0,0,0
1400000US06037533402,6037533402,2017,4048,0,0,0
1400000US06037533403,6037533403,2017,2863,14,0,14
1400000US06037533501,6037533501,2017,3164,11,0,11
1400000US06037533504,6037533504,2017,4393,0,0,0
1400000US06037533601,6037533601,2017,4698,7,0,7
1400000US06037533602,6037533602,2017,5602,6,0,6
1400000US06037533603,6037533603,2017,7039,0,0,0
1400000US06037533701,6037533701,2017,3253,70,70,0
1400000US06037533702,6037533702,2017,3592,1,0,1
1400000US06037533703,6037533703,2017,3111,0,0,0
1400000US06037533803,6037533803,2017,6178,8,0,8
1400000US06037533804,6037533804,2017,4696,4,0,4
1400000US06037533805,6037533805,2017,3659,3,0,3
1400000US06037533806,6037533806,2017,2813,34,0,34
1400000US06037533901,6037533901,2017,6404,7,0,7
1400000US06037533902,6037533902,2017,4000,6,0,6
1400000US06037534001,6037534001,2017,5384,5,0,5
1400000US06037534002,6037534002,2017,4437,9,0,9
1400000US06037534101,6037534101,2017,2329,19,0,19
1400000US06037534102,6037534102,2017,6610,10,0,10
1400000US06037534201,6037534201,2017,4721,16,0,16
1400000US06037534202,6037534202,2017,5563,7,0,7
1400000US06037534203,6037534203,2017,3385,15,0,15
1400000US06037534301,6037534301,2017,4569,142,140,2
1400000US06037534302,6037534302,2017,4405,18,0,18
1400000US06037534403,6037534403,2017,3008,5,0,5
1400000US06037534404,6037534404,2017,3681,0,0,0
1400000US06037534405,6037534405,2017,4090,0,0,0
1400000US06037534406,6037534406,2017,5236,7,0,7
1400000US06037534501,6037534501,2017,5226,26,0,26
1400000US06037534502,6037534502,2017,4825,13,0,13
1400000US06037534700,6037534700,2017,4508,0,0,0
1400000US06037534802,6037534802,2017,2877,0,0,0
1400000US06037534803,6037534803,2017,4632,4,0,4
1400000US06037534804,6037534804,2017,3932,1,0,1
1400000US06037534900,6037534900,2017,6059,44,0,44
1400000US06037535001,6037535001,2017,4436,42,0,42
1400000US06037535002,6037535002,2017,3683,19,0,19
1400000US06037535101,6037535101,2017,7920,21,0,21
1400000US06037535102,6037535102,2017,4939,9,0,9
1400000US06037535200,6037535200,2017,6102,21,0,21
1400000US06037535300,6037535300,2017,6003,75,0,75
1400000US06037535400,6037535400,2017,2578,120,0,120
1400000US06037535501,6037535501,2017,3949,18,0,18
1400000US06037535502,6037535502,2017,5202,18,0,18
1400000US06037535503,6037535503,2017,2393,6,0,6
1400000US06037535603,6037535603,2017,3593,2,0,2
1400000US06037535604,6037535604,2017,4352,0,0,0
1400000US06037535605,6037535605,2017,4654,3,0,3
1400000US06037535606,6037535606,2017,2106,8,0,8
1400000US06037535607,6037535607,2017,5075,0,0,0
1400000US06037535701,6037535701,2017,5749,3,0,3
1400000US06037535702,6037535702,2017,4763,9,0,9
1400000US06037535802,6037535802,2017,6550,3,0,3
1400000US06037535803,6037535803,2017,4476,6,0,6
1400000US06037535804,6037535804,2017,5631,0,0,0
1400000US06037535901,6037535901,2017,5734,7,0,7
1400000US06037535902,6037535902,2017,7054,1,0,1
1400000US06037536000,6037536000,2017,3822,2,0,2
1400000US06037536102,6037536102,2017,3419,21,0,21
1400000US06037536103,6037536103,2017,5610,21,0,21
1400000US06037536104,6037536104,2017,4120,11,0,11
1400000US06037536201,6037536201,2017,5062,13,0,13
1400000US06037536202,6037536202,2017,2985,8,0,8
1400000US06037540000,6037540000,2017,5690,16,0,16
1400000US06037540101,6037540101,2017,6553,12,0,12
1400000US06037540102,6037540102,2017,6846,8,0,8
1400000US06037540201,6037540201,2017,2072,1,0,1
1400000US06037540202,6037540202,2017,7000,11,0,11
1400000US06037540203,6037540203,2017,5792,10,0,10
1400000US06037540300,6037540300,2017,5309,6,0,6
1400000US06037540400,6037540400,2017,2587,34,0,34
1400000US06037540501,6037540501,2017,6857,13,0,13
1400000US06037540502,6037540502,2017,6678,6,0,6
1400000US06037540600,6037540600,2017,4868,25,14,11
1400000US06037540700,6037540700,2017,3429,46,0,46
1400000US06037540800,6037540800,2017,5727,81,0,81
1400000US06037540901,6037540901,2017,4775,20,0,20
1400000US06037540902,6037540902,2017,4943,177,0,177
1400000US06037541003,6037541003,2017,4184,218,0,218
